# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 10039.437 ops/s
# Warmup Iteration   2: 10105.447 ops/s
# Warmup Iteration   3: 10087.712 ops/s
# Warmup Iteration   4: 10097.635 ops/s
# Warmup Iteration   5: 10115.068 ops/s
# Warmup Iteration   6: 10119.291 ops/s
# Warmup Iteration   7: 10086.998 ops/s
# Warmup Iteration   8: 10084.956 ops/s
  (min, avg, max) = (9307.141, 10196.782, 10572.826), stdev = 394.342
  CI (99.9%): [9854.352, 10539.212] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:05:01
# Fork: 1 of 2
# Warmup Iteration   1: 9937.706 ops/s
# Warmup Iteration   2: 9676.919 ops/s
# Warmup Iteration   3: 9653.899 ops/s
# Warmup Iteration   4: 9668.094 ops/s
# Warmup Iteration   5: 9657.431 ops/s
# Warmup Iteration   6: 9654.916 ops/s
# Warmup Iteration   7: 9651.958 ops/s
# Warmup Iteration   8: 9651.438 ops/s
Iteration   1: 10017.455 ops/s
Iteration   2: 10310.825 ops/s
Iteration   3: 10311.294 ops/s
Iteration   4: 10311.501 ops/s
Iteration   5: 10311.552 ops/s
Iteration   6: 10309.053 ops/s
Iteration   7: 10312.534 ops/s
Iteration   8: 10367.506 ops/s
Iteration   9: 10297.275 ops/s
Iteration  10: 10295.164 ops/s

# Run progress: 90.00% complete, ETA 00:02:30
# Fork: 2 of 2
# Warmup Iteration   1: 9707.410 ops/s
# Warmup Iteration   2: 9760.988 ops/s
# Warmup Iteration   3: 9775.034 ops/s
# Warmup Iteration   4: 9775.264 ops/s
# Warmup Iteration   5: 9772.630 ops/s
# Warmup Iteration   6: 9785.092 ops/s
# Warmup Iteration   7: 9781.270 ops/s
# Warmup Iteration   8: 9782.854 ops/s
Iteration   1: 10230.280 ops/s
Iteration   2: 10370.712 ops/s
Iteration   3: 10374.285 ops/s
Iteration   4: 10378.107 ops/s
Iteration   5: 10374.423 ops/s
Iteration   6: 10369.458 ops/s
Iteration   7: 10372.822 ops/s
Iteration   8: 10355.203 ops/s
Iteration   9: 10365.610 ops/s
Iteration  10: 10366.410 ops/s


Result "com.meylism.databind.Serialization.jackson_afterburner":
  10320.073 ±(99.9%) 70.719 ops/s [Average]
  (min, avg, max) = (10017.455, 10320.073, 10378.107), stdev = 81.441
  CI (99.9%): [10249.354, 10390.793] (assumes normal distribution)


# Run complete. Total time: 00:25:08

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                           Mode  Cnt      Score     Error  Units
Serialization.dsljson              thrpt   20   9902.851 ± 142.624  ops/s
Serialization.dsljson_reflection   thrpt   20   9743.985 ±  37.523  ops/s
Serialization.gson                 thrpt   20   2077.282 ± 263.384  ops/s
Serialization.jackson              thrpt   20  10196.782 ± 342.430  ops/s
Serialization.jackson_afterburner  thrpt   20  10320.073 ±  70.719  ops/s
