# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 12555.172 ops/s
# Warmup Iteration   2: 12837.985 ops/s
# Warmup Iteration   3: 12861.109 ops/s
# Warmup Iteration   4: 12863.434 ops/s
# Warmup Iteration   5: 12851.766 ops/s
# Warmup Iteration   6: 12859.264 ops/s
# Warmup Iteration   7: 12857.231 ops/s
# Warmup Iteration   8: 12853.846 ops/s
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson_reflection

# Run progress: 20.00% complete, ETA 00:20:07
# Fork: 1 of 2
# Warmup Iteration   1: 12746.830 ops/s
# Warmup Iteration   2: 12960.013 ops/s
# Warmup Iteration   3: 12959.583 ops/s
# Warmup Iteration   4: 12948.725 ops/s
# Warmup Iteration   5: 12962.556 ops/s
# Warmup Iteration   6: 12971.640 ops/s
# Warmup Iteration   7: 12965.332 ops/s
# Warmup Iteration   8: 12952.679 ops/s
Iteration   1: 12955.326 ops/s
Iteration   2: 12938.876 ops/s
Iteration   3: 12957.024 ops/s
Iteration   4: 12931.058 ops/s
Iteration   5: 12932.423 ops/s
Iteration   6: 12974.147 ops/s
Iteration   7: 12922.223 ops/s
Iteration   8: 12955.000 ops/s
Iteration   9: 12949.233 ops/s
Iteration  10: 12925.762 ops/s

# Run progress: 30.00% complete, ETA 00:17:36
# Fork: 2 of 2
# Warmup Iteration   1: 11950.983 ops/s
# Warmup Iteration   2: 12076.767 ops/s
# Warmup Iteration   3: 12089.628 ops/s
# Warmup Iteration   4: 12054.603 ops/s
# Warmup Iteration   5: 12090.479 ops/s
# Warmup Iteration   6: 12097.405 ops/s
# Warmup Iteration   7: 12049.482 ops/s
# Warmup Iteration   8: 12064.120 ops/s
Iteration   1: 12090.140 ops/s
Iteration   2: 12073.931 ops/s
Iteration   3: 12046.429 ops/s
Iteration   4: 12061.980 ops/s
Iteration   5: 12049.122 ops/s
Iteration   6: 12120.951 ops/s
Iteration   7: 12058.009 ops/s
Iteration   8: 12019.433 ops/s
Iteration   9: 12050.718 ops/s
Iteration  10: 12046.934 ops/s


Result "com.meylism.databind.Deserialization.dsljson_reflection":
  12502.936 ±(99.9%) 393.525 ops/s [Average]
  (min, avg, max) = (12019.433, 12502.936, 12974.147), stdev = 453.184
  CI (99.9%): [12109.412, 12896.461] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.gson

# Run progress: 40.00% complete, ETA 00:15:05
# Fork: 1 of 2
# Warmup Iteration   1: 9330.865 ops/s
# Warmup Iteration   2: 9566.688 ops/s
# Warmup Iteration   3: 9595.952 ops/s
# Warmup Iteration   4: 9607.259 ops/s
# Warmup Iteration   5: 9611.824 ops/s
# Warmup Iteration   6: 9607.591 ops/s
# Warmup Iteration   7: 9616.630 ops/s
# Warmup Iteration   8: 9611.756 ops/s
Iteration   1: 9605.269 ops/s
Iteration   2: 9599.002 ops/s
Iteration   3: 9620.075 ops/s
Iteration   4: 9600.645 ops/s
Iteration   5: 9591.984 ops/s
Iteration   6: 9584.879 ops/s
Iteration   7: 9612.937 ops/s
Iteration   8: 9604.402 ops/s
Iteration   9: 9602.585 ops/s
Iteration  10: 9606.319 ops/s

# Run progress: 50.00% complete, ETA 00:12:34
# Fork: 2 of 2
# Warmup Iteration   1: 9014.224 ops/s
# Warmup Iteration   2: 9243.636 ops/s
# Warmup Iteration   3: 9260.306 ops/s
# Warmup Iteration   4: 9266.095 ops/s
# Warmup Iteration   5: 9245.802 ops/s
# Warmup Iteration   6: 9256.558 ops/s
# Warmup Iteration   7: 9260.473 ops/s
# Warmup Iteration   8: 9251.727 ops/s
Iteration   1: 9269.959 ops/s
Iteration   2: 9252.584 ops/s
Iteration   3: 9243.797 ops/s
Iteration   4: 9253.452 ops/s
Iteration   5: 9247.064 ops/s
Iteration   6: 9242.516 ops/s
Iteration   7: 9268.814 ops/s
Iteration   8: 9264.129 ops/s
Iteration   9: 9231.141 ops/s
Iteration  10: 9258.695 ops/s


Result "com.meylism.databind.Deserialization.gson":
  9428.012 ±(99.9%) 156.020 ops/s [Average]
  (min, avg, max) = (9231.141, 9428.012, 9620.075), stdev = 179.673
  CI (99.9%): [9271.993, 9584.032] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.jackson

# Run progress: 60.00% complete, ETA 00:10:03
# Fork: 1 of 2
# Warmup Iteration   1: 17401.739 ops/s
# Warmup Iteration   2: 17758.927 ops/s
# Warmup Iteration   3: 17798.079 ops/s
# Warmup Iteration   4: 17800.449 ops/s
# Warmup Iteration   5: 17804.075 ops/s
# Warmup Iteration   6: 17800.268 ops/s
# Warmup Iteration   7: 17800.229 ops/s
# Warmup Iteration   8: 17807.422 ops/s
Iteration   1: 17782.685 ops/s
Iteration   2: 17794.810 ops/s
Iteration   3: 17769.193 ops/s
Iteration   4: 17709.024 ops/s
Iteration   5: 17575.308 ops/s
Iteration   6: 17790.030 ops/s
Iteration   7: 17470.012 ops/s
Iteration   8: 17792.704 ops/s
Iteration   9: 17707.521 ops/s
Iteration  10: 17761.662 ops/s

# Run progress: 70.00% complete, ETA 00:07:32
# Fork: 2 of 2
# Warmup Iteration   1: 17575.976 ops/s
# Warmup Iteration   2: 17891.954 ops/s
# Warmup Iteration   3: 17933.397 ops/s
# Warmup Iteration   4: 17912.944 ops/s
# Warmup Iteration   5: 17939.473 ops/s
# Warmup Iteration   6: 17927.501 ops/s
# Warmup Iteration   7: 17936.249 ops/s
# Warmup Iteration   8: 17940.409 ops/s
Iteration   1: 17946.988 ops/s
Iteration   2: 17930.275 ops/s
Iteration   3: 17935.475 ops/s
Iteration   4: 17908.430 ops/s
Iteration   5: 17932.067 ops/s
Iteration   6: 17898.602 ops/s
Iteration   7: 17943.788 ops/s
Iteration   8: 17921.441 ops/s
Iteration   9: 17905.418 ops/s
Iteration  10: 17898.710 ops/s


Result "com.meylism.databind.Deserialization.jackson":
  17818.707 ±(99.9%) 113.436 ops/s [Average]
  (min, avg, max) = (17470.012, 17818.707, 17946.988), stdev = 130.634
  CI (99.9%): [17705.271, 17932.144] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:05:01
# Fork: 1 of 2
# Warmup Iteration   1: 16107.549 ops/s
# Warmup Iteration   2: 16481.382 ops/s
# Warmup Iteration   3: 16521.166 ops/s
# Warmup Iteration   4: 16513.595 ops/s
# Warmup Iteration   5: 16511.700 ops/s
# Warmup Iteration   6: 16507.653 ops/s
# Warmup Iteration   7: 16511.451 ops/s
# Warmup Iteration   8: 16520.077 ops/s
Iteration   1: 16488.927 ops/s
Iteration   2: 16459.206 ops/s
Iteration   3: 16471.674 ops/s
Iteration   4: 16490.738 ops/s
Iteration   5: 16496.922 ops/s
Iteration   6: 16430.448 ops/s
Iteration   7: 16476.725 ops/s
Iteration   8: 16468.549 ops/s
Iteration   9: 16516.419 ops/s
Iteration  10: 16489.782 ops/s

# Run progress: 90.00% complete, ETA 00:02:30
# Fork: 2 of 2
# Warmup Iteration   1: 16166.587 ops/s
# Warmup Iteration   2: 16478.707 ops/s
# Warmup Iteration   3: 16496.834 ops/s
# Warmup Iteration   4: 16526.006 ops/s
# Warmup Iteration   5: 16517.433 ops/s
# Warmup Iteration   6: 16500.162 ops/s
# Warmup Iteration   7: 16477.382 ops/s
# Warmup Iteration   8: 16497.335 ops/s
Iteration   1: 16467.533 ops/s
Iteration   2: 16507.698 ops/s
Iteration   3: 16504.933 ops/s
Iteration   4: 16424.261 ops/s
Iteration   5: 16528.285 ops/s
Iteration   6: 16465.641 ops/s
Iteration   7: 16534.574 ops/s
Iteration   8: 16509.729 ops/s
Iteration   9: 16494.909 ops/s
Iteration  10: 16480.232 ops/s


Result "com.meylism.databind.Deserialization.jackson_afterburner":
  16485.359 ±(99.9%) 24.962 ops/s [Average]
  (min, avg, max) = (16424.261, 16485.359, 16534.574), stdev = 28.747
  CI (99.9%): [16460.397, 16510.322] (assumes normal distribution)


# Run complete. Total time: 00:25:08

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                             Mode  Cnt      Score     Error  Units
Deserialization.dsljson              thrpt   20  12838.042 ±  17.304  ops/s
Deserialization.dsljson_reflection   thrpt   20  12502.936 ± 393.525  ops/s
Deserialization.gson                 thrpt   20   9428.012 ± 156.020  ops/s
Deserialization.jackson              thrpt   20  17818.707 ± 113.436  ops/s
Deserialization.jackson_afterburner  thrpt   20  16485.359 ±  24.962  ops/s
