# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 5.561 ops/s
# Warmup Iteration   2: 5.630 ops/s
# Warmup Iteration   3: 5.637 ops/s
# Warmup Iteration   4: 5.654 ops/s
# Warmup Iteration   5: 5.654 ops/s
# Warmup Iteration   6: 5.640 ops/s
# Warmup Iteration   7: 5.640 ops/s
# Warmup Iteration   8: 5.646 ops/s
# Warmup Iteration   4: 5.109 ops/s
# Warmup Iteration   5: 5.083 ops/s
# Warmup Iteration   6: 5.082 ops/s
# Warmup Iteration   7: 5.074 ops/s
# Warmup Iteration   8: 5.093 ops/s
Iteration   1: 5.100 ops/s
Iteration   2: 5.069 ops/s
Iteration   3: 5.072 ops/s
Iteration   4: 5.074 ops/s
Iteration   5: 5.076 ops/s
Iteration   6: 5.069 ops/s
Iteration   7: 5.080 ops/s
Iteration   8: 5.074 ops/s
Iteration   9: 5.080 ops/s
Iteration  10: 5.062 ops/s


Result "com.meylism.databind.Serialization.gson":
  5.098 ±(99.9%) 0.022 ops/s [Average]
  (min, avg, max) = (5.062, 5.098, 5.134), stdev = 0.026
  CI (99.9%): [5.076, 5.120] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson

# Run progress: 60.00% complete, ETA 00:11:29
# Fork: 1 of 2
# Warmup Iteration   1: 5.405 ops/s
# Warmup Iteration   2: 5.486 ops/s
# Warmup Iteration   3: 5.478 ops/s
# Warmup Iteration   4: 5.487 ops/s
# Warmup Iteration   5: 5.492 ops/s
# Warmup Iteration   6: 5.453 ops/s
# Warmup Iteration   7: 5.482 ops/s
# Warmup Iteration   8: 5.483 ops/s
Iteration   1: 5.484 ops/s
Iteration   2: 5.478 ops/s
Iteration   3: 5.491 ops/s
Iteration   4: 5.496 ops/s
Iteration   5: 5.476 ops/s
Iteration   6: 5.470 ops/s
Iteration   7: 5.445 ops/s
Iteration   8: 5.475 ops/s
Iteration   9: 5.490 ops/s
Iteration  10: 5.489 ops/s

# Run progress: 70.00% complete, ETA 00:08:37
# Fork: 2 of 2
# Warmup Iteration   1: 5.474 ops/s
# Warmup Iteration   2: 5.548 ops/s
# Warmup Iteration   3: 5.547 ops/s
# Warmup Iteration   4: 5.542 ops/s
# Warmup Iteration   5: 5.544 ops/s
# Warmup Iteration   6: 5.545 ops/s
# Warmup Iteration   7: 5.538 ops/s
# Warmup Iteration   8: 5.549 ops/s
Iteration   1: 5.540 ops/s
Iteration   2: 5.539 ops/s
Iteration   3: 5.543 ops/s
Iteration   4: 5.546 ops/s
Iteration   5: 5.544 ops/s
Iteration   6: 5.536 ops/s
Iteration   7: 5.540 ops/s
Iteration   8: 5.550 ops/s
Iteration   9: 5.547 ops/s
Iteration  10: 5.539 ops/s


Result "com.meylism.databind.Serialization.jackson":
  5.511 ±(99.9%) 0.030 ops/s [Average]
  (min, avg, max) = (5.445, 5.511, 5.550), stdev = 0.034
  CI (99.9%): [5.481, 5.540] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:05:45
# Fork: 1 of 2
# Warmup Iteration   1: 5.475 ops/s
# Warmup Iteration   2: 5.545 ops/s
# Warmup Iteration   3: 5.541 ops/s
# Warmup Iteration   4: 5.551 ops/s
# Warmup Iteration   5: 5.540 ops/s
# Warmup Iteration   6: 5.560 ops/s
# Warmup Iteration   7: 5.560 ops/s
# Warmup Iteration   8: 5.560 ops/s
Iteration   1: 5.555 ops/s
Iteration   2: 5.555 ops/s
Iteration   3: 5.561 ops/s
Iteration   4: 5.566 ops/s
Iteration   5: 5.554 ops/s
Iteration   6: 5.556 ops/s
Iteration   7: 5.543 ops/s
Iteration   8: 5.533 ops/s
Iteration   9: 5.537 ops/s
Iteration  10: 5.554 ops/s

# Run progress: 90.00% complete, ETA 00:02:52
# Fork: 2 of 2
# Warmup Iteration   1: 5.294 ops/s
# Warmup Iteration   2: 5.363 ops/s
# Warmup Iteration   3: 5.368 ops/s
# Warmup Iteration   4: 5.371 ops/s
# Warmup Iteration   5: 5.363 ops/s
# Warmup Iteration   6: 5.367 ops/s
# Warmup Iteration   7: 5.362 ops/s
# Warmup Iteration   8: 5.369 ops/s
Iteration   1: 5.373 ops/s
Iteration   2: 5.357 ops/s
Iteration   3: 5.357 ops/s
Iteration   4: 5.362 ops/s
Iteration   5: 5.347 ops/s
Iteration   6: 5.354 ops/s
Iteration   7: 5.367 ops/s
Iteration   8: 5.363 ops/s
Iteration   9: 5.353 ops/s
Iteration  10: 5.352 ops/s


Result "com.meylism.databind.Serialization.jackson_afterburner":
  5.455 ±(99.9%) 0.086 ops/s [Average]
  (min, avg, max) = (5.347, 5.455, 5.566), stdev = 0.099
  CI (99.9%): [5.369, 5.541] (assumes normal distribution)


# Run complete. Total time: 00:28:52

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                           Mode  Cnt  Score   Error  Units
Serialization.dsljson              thrpt   20  5.667 ± 0.027  ops/s
Serialization.dsljson_reflection   thrpt   20  5.531 ± 0.228  ops/s
Serialization.gson                 thrpt   20  5.098 ± 0.022  ops/s
Serialization.jackson              thrpt   20  5.511 ± 0.030  ops/s
Serialization.jackson_afterburner  thrpt   20  5.455 ± 0.086  ops/s
