# JMH version: 1.34
# VM version: JDK 1.8.0_262, OpenJDK 64-Bit Server VM, 25.262-b10
# VM invoker: /usr/lib/jvm/java-1.8.0-openjdk-1.8.0.262.b10-0.el7_8.x86_64/jre/bin/java
# VM options: -Xms2g -Xmx8g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 10 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 16 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.dsljson

# Run progress: 0.00% complete, ETA 00:13:20
# Fork: 1 of 2
# Warmup Iteration   1: 7894.143 ops/s
# Warmup Iteration   2: 8238.584 ops/s
# Warmup Iteration   3: 8276.463 ops/s
# Warmup Iteration   4: 8256.277 ops/s
# Warmup Iteration   5: 8294.050 ops/s
  (min, avg, max) = (5374.552, 5570.918, 5786.698), stdev = 137.894
  CI (99.9%): [5451.177, 5690.659] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_262, OpenJDK 64-Bit Server VM, 25.262-b10
# VM invoker: /usr/lib/jvm/java-1.8.0-openjdk-1.8.0.262.b10-0.el7_8.x86_64/jre/bin/java
# VM options: -Xms2g -Xmx8g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 10 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 16 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson

# Run progress: 60.00% complete, ETA 00:05:23
# Fork: 1 of 2
# Warmup Iteration   1: 8104.829 ops/s
# Warmup Iteration   2: 8285.331 ops/s
# Warmup Iteration   3: 8236.416 ops/s
# Warmup Iteration   4: 8318.977 ops/s
# Warmup Iteration   5: 8315.351 ops/s
Iteration   1: 8351.951 ops/s
Iteration   2: 8237.333 ops/s
Iteration   3: 8310.690 ops/s
Iteration   4: 8263.831 ops/s
Iteration   5: 8379.521 ops/s
Iteration   6: 8227.638 ops/s
Iteration   7: 8242.084 ops/s
Iteration   8: 8150.139 ops/s
Iteration   9: 8145.275 ops/s
Iteration  10: 8303.045 ops/s

# Run progress: 70.00% complete, ETA 00:04:02
# Fork: 2 of 2
# Warmup Iteration   1: 7979.711 ops/s
# Warmup Iteration   2: 8217.131 ops/s
# Warmup Iteration   3: 8212.137 ops/s
# Warmup Iteration   4: 8284.568 ops/s
# Warmup Iteration   5: 8275.859 ops/s
Iteration   1: 8293.064 ops/s
Iteration   2: 8326.789 ops/s
Iteration   3: 8343.072 ops/s
Iteration   4: 8185.791 ops/s
Iteration   5: 8348.616 ops/s
Iteration   6: 8236.686 ops/s
Iteration   7: 8310.559 ops/s
Iteration   8: 8206.450 ops/s
Iteration   9: 8335.323 ops/s
Iteration  10: 8167.917 ops/s


Result "com.meylism.databind.Serialization.jackson":
  8268.289 ?(99.9%) 62.634 ops/s [Average]
  (min, avg, max) = (8145.275, 8268.289, 8379.521), stdev = 72.130
  CI (99.9%): [8205.654, 8330.923] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_262, OpenJDK 64-Bit Server VM, 25.262-b10
# VM invoker: /usr/lib/jvm/java-1.8.0-openjdk-1.8.0.262.b10-0.el7_8.x86_64/jre/bin/java
# VM options: -Xms2g -Xmx8g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 10 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 16 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:02:41
# Fork: 1 of 2
# Warmup Iteration   1: 6416.800 ops/s
# Warmup Iteration   2: 6531.708 ops/s
# Warmup Iteration   3: 6520.499 ops/s
# Warmup Iteration   4: 6558.294 ops/s
# Warmup Iteration   5: 6527.496 ops/s
Iteration   1: 6551.929 ops/s
Iteration   2: 6492.393 ops/s
Iteration   3: 6490.472 ops/s
Iteration   4: 6537.010 ops/s
Iteration   5: 6512.579 ops/s
Iteration   6: 6544.501 ops/s
Iteration   7: 6561.965 ops/s
Iteration   8: 6511.364 ops/s
Iteration   9: 6433.093 ops/s
Iteration  10: 6507.679 ops/s

# Run progress: 90.00% complete, ETA 00:01:20
# Fork: 2 of 2
# Warmup Iteration   1: 7951.258 ops/s
# Warmup Iteration   2: 8284.706 ops/s
# Warmup Iteration   3: 8211.997 ops/s
# Warmup Iteration   4: 8319.065 ops/s
# Warmup Iteration   5: 8339.585 ops/s
Iteration   1: 8386.235 ops/s
Iteration   2: 8341.933 ops/s
Iteration   3: 8290.499 ops/s
Iteration   4: 8286.882 ops/s
Iteration   5: 8281.255 ops/s
Iteration   6: 8224.881 ops/s
Iteration   7: 8153.743 ops/s
Iteration   8: 8322.485 ops/s
Iteration   9: 8134.090 ops/s
Iteration  10: 8294.979 ops/s


Result "com.meylism.databind.Serialization.jackson_afterburner":
  7392.998 ?(99.9%) 784.611 ops/s [Average]
  (min, avg, max) = (6433.093, 7392.998, 8386.235), stdev = 903.559
  CI (99.9%): [6608.387, 8177.610] (assumes normal distribution)


# Run complete. Total time: 00:13:29

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                           Mode  Cnt     Score     Error  Units
Serialization.dsljson              thrpt   20  8115.100 ? 162.275  ops/s
Serialization.dsljson_reflection   thrpt   20  8244.369 ? 119.360  ops/s
Serialization.gson                 thrpt   20  5570.918 ? 119.741  ops/s
Serialization.jackson              thrpt   20  8268.289 ?  62.634  ops/s
Serialization.jackson_afterburner  thrpt   20  7392.998 ? 784.611  ops/s
