# JMH version: 1.34
# VM version: JDK 1.8.0_262, OpenJDK 64-Bit Server VM, 25.262-b10
# VM invoker: /usr/lib/jvm/java-1.8.0-openjdk-1.8.0.262.b10-0.el7_8.x86_64/jre/bin/java
# VM options: -Xms2g -Xmx8g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 10 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 16 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.dsljson

# Run progress: 0.00% complete, ETA 00:13:20
# Fork: 1 of 2
# Warmup Iteration   1: 15643010.643 ops/s
# Warmup Iteration   2: 15878560.443 ops/s
# Warmup Iteration   3: 15824142.380 ops/s
# Warmup Iteration   4: 14259777.709 ops/s
# Warmup Iteration   5: 15326131.456 ops/s
  5090646.683 ?(99.9%) 169590.422 ops/s [Average]
  (min, avg, max) = (4768410.143, 5090646.683, 5441146.316), stdev = 195300.582
  CI (99.9%): [4921056.261, 5260237.105] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_262, OpenJDK 64-Bit Server VM, 25.262-b10
# VM invoker: /usr/lib/jvm/java-1.8.0-openjdk-1.8.0.262.b10-0.el7_8.x86_64/jre/bin/java
# VM options: -Xms2g -Xmx8g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 10 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 16 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:02:41
# Fork: 1 of 2
# Warmup Iteration   1: 4913359.810 ops/s
# Warmup Iteration   2: 4924325.644 ops/s
# Warmup Iteration   3: 4996643.588 ops/s
# Warmup Iteration   4: 5098112.930 ops/s
# Warmup Iteration   5: 5052266.625 ops/s
Iteration   1: 5163930.901 ops/s
Iteration   2: 5269412.128 ops/s
Iteration   3: 5147514.568 ops/s
Iteration   4: 5039994.921 ops/s
Iteration   5: 5142739.052 ops/s
Iteration   6: 5142050.137 ops/s
Iteration   7: 5039245.024 ops/s
Iteration   8: 5071773.585 ops/s
Iteration   9: 4965361.536 ops/s
Iteration  10: 4881205.630 ops/s

# Run progress: 90.00% complete, ETA 00:01:20
# Fork: 2 of 2
# Warmup Iteration   1: 5116666.051 ops/s
# Warmup Iteration   2: 5182641.250 ops/s
# Warmup Iteration   3: 5098278.398 ops/s
# Warmup Iteration   4: 5218677.099 ops/s
# Warmup Iteration   5: 5226044.121 ops/s
Iteration   1: 5125833.127 ops/s
Iteration   2: 5209903.746 ops/s
Iteration   3: 5254534.816 ops/s
Iteration   4: 5200513.646 ops/s
Iteration   5: 5288471.530 ops/s
Iteration   6: 5374093.915 ops/s
Iteration   7: 5316019.105 ops/s
Iteration   8: 5204772.967 ops/s
Iteration   9: 5212969.837 ops/s
Iteration  10: 5247942.939 ops/s


Result "com.meylism.databind.Serialization.jackson_afterburner":
  5164914.155 ?(99.9%) 105059.975 ops/s [Average]
  (min, avg, max) = (4881205.630, 5164914.155, 5374093.915), stdev = 120987.223
  CI (99.9%): [5059854.181, 5269974.130] (assumes normal distribution)


# Run complete. Total time: 00:13:27

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                           Mode  Cnt         Score        Error  Units
Serialization.dsljson              thrpt   20  15890411.586 ? 290419.965  ops/s
Serialization.dsljson_reflection   thrpt   20  15842058.358 ? 134834.529  ops/s
Serialization.gson                 thrpt   20   1234787.660 ?  20793.688  ops/s
Serialization.jackson              thrpt   20   5090646.683 ? 169590.422  ops/s
Serialization.jackson_afterburner  thrpt   20   5164914.155 ? 105059.975  ops/s
