# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 10233.074 ops/s
# Warmup Iteration   2: 10280.913 ops/s
# Warmup Iteration   3: 10326.916 ops/s
# Warmup Iteration   4: 10312.998 ops/s
# Warmup Iteration   5: 10336.411 ops/s
# Warmup Iteration   6: 10308.788 ops/s
# Warmup Iteration   7: 10308.471 ops/s
# Warmup Iteration   8: 10313.938 ops/s
Iteration   2: 11044.417 ops/s
Iteration   3: 11045.124 ops/s
Iteration   4: 11043.843 ops/s
Iteration   5: 11049.918 ops/s
Iteration   6: 11050.338 ops/s
Iteration   7: 11046.866 ops/s
Iteration   8: 11035.511 ops/s
Iteration   9: 11035.493 ops/s
Iteration  10: 11033.071 ops/s


Result "com.meylism.databind.Serialization.dsljson_reflection":
  11047.691 ±(99.9%) 7.150 ops/s [Average]
  (min, avg, max) = (11033.071, 11047.691, 11060.066), stdev = 8.235
  CI (99.9%): [11040.541, 11054.842] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.gson

# Run progress: 40.00% complete, ETA 00:15:05
# Fork: 1 of 2
# Warmup Iteration   1: 2061.262 ops/s
# Warmup Iteration   2: 2120.902 ops/s
# Warmup Iteration   3: 2053.843 ops/s
# Warmup Iteration   4: 2056.804 ops/s
# Warmup Iteration   5: 2054.515 ops/s
# Warmup Iteration   6: 2058.135 ops/s
# Warmup Iteration   7: 2056.494 ops/s
# Warmup Iteration   8: 2060.363 ops/s
Iteration   1: 2054.647 ops/s
Iteration   2: 2056.808 ops/s
Iteration   3: 2056.146 ops/s
Iteration   4: 2056.951 ops/s
Iteration   5: 2057.481 ops/s
Iteration   6: 2057.700 ops/s
Iteration   7: 2058.596 ops/s
Iteration   8: 2055.862 ops/s
Iteration   9: 2057.029 ops/s
Iteration  10: 2058.117 ops/s

# Run progress: 50.00% complete, ETA 00:12:34
# Fork: 2 of 2
# Warmup Iteration   1: 1996.927 ops/s
# Warmup Iteration   2: 2056.978 ops/s
# Warmup Iteration   3: 2057.918 ops/s
# Warmup Iteration   4: 2058.652 ops/s
# Warmup Iteration   5: 2062.145 ops/s
# Warmup Iteration   6: 2063.050 ops/s
# Warmup Iteration   7: 2056.818 ops/s
# Warmup Iteration   8: 2054.911 ops/s
Iteration   1: 2051.421 ops/s
Iteration   2: 2049.074 ops/s
Iteration   3: 2053.290 ops/s
Iteration   4: 2048.275 ops/s
Iteration   5: 2048.118 ops/s
Iteration   6: 2051.554 ops/s
Iteration   7: 2052.872 ops/s
Iteration   8: 2050.932 ops/s
Iteration   9: 2050.411 ops/s
Iteration  10: 2052.466 ops/s


Result "com.meylism.databind.Serialization.gson":
  2053.888 ±(99.9%) 3.012 ops/s [Average]
  (min, avg, max) = (2048.118, 2053.888, 2058.596), stdev = 3.469
  CI (99.9%): [2050.876, 2056.899] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson

# Run progress: 60.00% complete, ETA 00:10:03
# Fork: 1 of 2
# Warmup Iteration   1: 7552.510 ops/s
# Warmup Iteration   2: 7651.870 ops/s
# Warmup Iteration   3: 7672.419 ops/s
# Warmup Iteration   4: 7664.977 ops/s
# Warmup Iteration   5: 7662.438 ops/s
# Warmup Iteration   6: 7664.918 ops/s
# Warmup Iteration   7: 7666.725 ops/s
# Warmup Iteration   8: 7664.852 ops/s
Iteration   1: 7663.360 ops/s
Iteration   2: 7652.656 ops/s
Iteration   3: 7663.664 ops/s
Iteration   4: 7659.469 ops/s
Iteration   5: 7662.496 ops/s
Iteration   6: 7658.700 ops/s
Iteration   7: 7552.593 ops/s
Iteration   8: 7660.606 ops/s
Iteration   9: 7657.527 ops/s
Iteration  10: 7656.531 ops/s

# Run progress: 70.00% complete, ETA 00:07:32
# Fork: 2 of 2
# Warmup Iteration   1: 7105.025 ops/s
# Warmup Iteration   2: 7178.912 ops/s
# Warmup Iteration   3: 7187.473 ops/s
# Warmup Iteration   4: 7177.777 ops/s
# Warmup Iteration   5: 7187.634 ops/s
# Warmup Iteration   6: 7189.100 ops/s
# Warmup Iteration   7: 7193.123 ops/s
# Warmup Iteration   8: 7182.590 ops/s
Iteration   1: 7180.987 ops/s
Iteration   2: 7175.941 ops/s
Iteration   3: 7187.512 ops/s
Iteration   4: 7193.004 ops/s
Iteration   5: 7172.187 ops/s
Iteration   6: 7184.028 ops/s
Iteration   7: 7189.076 ops/s
Iteration   8: 7189.044 ops/s
Iteration   9: 7177.422 ops/s
Iteration  10: 7190.660 ops/s


Result "com.meylism.databind.Serialization.jackson":
  7416.373 ±(99.9%) 208.072 ops/s [Average]
  (min, avg, max) = (7172.187, 7416.373, 7663.664), stdev = 239.616
  CI (99.9%): [7208.301, 7624.445] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:05:01
# Fork: 1 of 2
# Warmup Iteration   1: 7171.601 ops/s
# Warmup Iteration   2: 7267.134 ops/s
# Warmup Iteration   3: 7273.761 ops/s
# Warmup Iteration   4: 7274.171 ops/s
# Warmup Iteration   5: 7273.551 ops/s
# Warmup Iteration   6: 7280.102 ops/s
# Warmup Iteration   7: 7278.372 ops/s
# Warmup Iteration   8: 7278.561 ops/s
Iteration   1: 7267.005 ops/s
Iteration   2: 7267.065 ops/s
Iteration   3: 7270.342 ops/s
Iteration   4: 7275.720 ops/s
Iteration   5: 7268.361 ops/s
Iteration   6: 7269.185 ops/s
Iteration   7: 7273.210 ops/s
Iteration   8: 7277.153 ops/s
Iteration   9: 7268.709 ops/s
Iteration  10: 7264.179 ops/s

# Run progress: 90.00% complete, ETA 00:02:30
# Fork: 2 of 2
# Warmup Iteration   1: 7497.304 ops/s
# Warmup Iteration   2: 7587.913 ops/s
# Warmup Iteration   3: 7595.991 ops/s
# Warmup Iteration   4: 7601.423 ops/s
# Warmup Iteration   5: 7601.615 ops/s
# Warmup Iteration   6: 7596.648 ops/s
# Warmup Iteration   7: 7598.210 ops/s
# Warmup Iteration   8: 7603.296 ops/s
Iteration   1: 7585.267 ops/s
Iteration   2: 7586.384 ops/s
Iteration   3: 7587.095 ops/s
Iteration   4: 7586.667 ops/s
Iteration   5: 7590.726 ops/s
Iteration   6: 7593.825 ops/s
Iteration   7: 7590.544 ops/s
Iteration   8: 7592.955 ops/s
Iteration   9: 7591.041 ops/s
Iteration  10: 7582.820 ops/s


Result "com.meylism.databind.Serialization.jackson_afterburner":
  7429.413 ±(99.9%) 141.977 ops/s [Average]
  (min, avg, max) = (7264.179, 7429.413, 7593.825), stdev = 163.501
  CI (99.9%): [7287.435, 7571.390] (assumes normal distribution)


# Run complete. Total time: 00:25:08

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                           Mode  Cnt      Score     Error  Units
Serialization.dsljson              thrpt   20  10359.607 ±  59.769  ops/s
Serialization.dsljson_reflection   thrpt   20  11047.691 ±   7.150  ops/s
Serialization.gson                 thrpt   20   2053.888 ±   3.012  ops/s
Serialization.jackson              thrpt   20   7416.373 ± 208.072  ops/s
Serialization.jackson_afterburner  thrpt   20   7429.413 ± 141.977  ops/s
