# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 7353.223 ops/s
# Warmup Iteration   2: 7433.820 ops/s
# Warmup Iteration   3: 7435.674 ops/s
# Warmup Iteration   4: 7432.540 ops/s
# Warmup Iteration   5: 7436.395 ops/s
# Warmup Iteration   6: 7434.305 ops/s
# Warmup Iteration   7: 7430.380 ops/s
# Warmup Iteration   8: 7440.484 ops/s
Iteration   3: 5471.846 ops/s
Iteration   4: 5463.913 ops/s
Iteration   5: 5465.640 ops/s
Iteration   6: 5482.798 ops/s
Iteration   7: 5467.175 ops/s
Iteration   8: 5464.810 ops/s
Iteration   9: 5474.550 ops/s
Iteration  10: 5461.370 ops/s


Result "com.meylism.databind.Deserialization.jackson":
  5423.779 ±(99.9%) 41.614 ops/s [Average]
  (min, avg, max) = (5323.109, 5423.779, 5482.798), stdev = 47.923
  CI (99.9%): [5382.165, 5465.394] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:05:01
# Fork: 1 of 2
# Warmup Iteration   1: 5114.267 ops/s
# Warmup Iteration   2: 5578.227 ops/s
# Warmup Iteration   3: 5612.496 ops/s
# Warmup Iteration   4: 5606.771 ops/s
# Warmup Iteration   5: 5610.565 ops/s
# Warmup Iteration   6: 5615.280 ops/s
# Warmup Iteration   7: 5612.613 ops/s
# Warmup Iteration   8: 5615.335 ops/s
Iteration   1: 5611.046 ops/s
Iteration   2: 5608.508 ops/s
Iteration   3: 5596.571 ops/s
Iteration   4: 5617.890 ops/s
Iteration   5: 5607.245 ops/s
Iteration   6: 5599.360 ops/s
Iteration   7: 5603.937 ops/s
Iteration   8: 5596.239 ops/s
Iteration   9: 5622.297 ops/s
Iteration  10: 5612.868 ops/s

# Run progress: 90.00% complete, ETA 00:02:30
# Fork: 2 of 2
# Warmup Iteration   1: 5004.792 ops/s
# Warmup Iteration   2: 5361.136 ops/s
# Warmup Iteration   3: 5376.417 ops/s
# Warmup Iteration   4: 5376.567 ops/s
# Warmup Iteration   5: 5379.469 ops/s
# Warmup Iteration   6: 5379.385 ops/s
# Warmup Iteration   7: 5379.615 ops/s
# Warmup Iteration   8: 5378.575 ops/s
Iteration   1: 5367.973 ops/s
Iteration   2: 5384.710 ops/s
Iteration   3: 5384.153 ops/s
Iteration   4: 5377.489 ops/s
Iteration   5: 5364.833 ops/s
Iteration   6: 5369.841 ops/s
Iteration   7: 5371.603 ops/s
Iteration   8: 5373.462 ops/s
Iteration   9: 5376.865 ops/s
Iteration  10: 5363.597 ops/s


Result "com.meylism.databind.Deserialization.jackson_afterburner":
  5490.524 ±(99.9%) 104.525 ops/s [Average]
  (min, avg, max) = (5363.597, 5490.524, 5622.297), stdev = 120.372
  CI (99.9%): [5385.999, 5595.050] (assumes normal distribution)


# Run complete. Total time: 00:25:08

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                             Mode  Cnt     Score     Error  Units
Deserialization.dsljson              thrpt   20  7438.655 ±  15.221  ops/s
Deserialization.dsljson_reflection   thrpt   20  7514.020 ±  58.591  ops/s
Deserialization.gson                 thrpt   20  2970.734 ±  18.436  ops/s
Deserialization.jackson              thrpt   20  5423.779 ±  41.614  ops/s
Deserialization.jackson_afterburner  thrpt   20  5490.524 ± 104.525  ops/s
