# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 5202.758 ops/s
# Warmup Iteration   2: 5382.474 ops/s
# Warmup Iteration   3: 5383.313 ops/s
# Warmup Iteration   4: 5381.557 ops/s
# Warmup Iteration   5: 5385.460 ops/s
# Warmup Iteration   6: 5382.745 ops/s
# Warmup Iteration   7: 5387.887 ops/s
# Warmup Iteration   8: 5388.342 ops/s
Iteration   5: 5149.018 ops/s
Iteration   6: 5140.935 ops/s
Iteration   7: 5152.807 ops/s
Iteration   8: 5144.165 ops/s
Iteration   9: 5150.898 ops/s
Iteration  10: 5148.033 ops/s

# Run progress: 30.00% complete, ETA 00:17:36
# Fork: 2 of 2
# Warmup Iteration   1: 5772.974 ops/s
# Warmup Iteration   2: 6053.045 ops/s
# Warmup Iteration   3: 6063.598 ops/s
# Warmup Iteration   4: 6069.267 ops/s
# Warmup Iteration   5: 6063.457 ops/s
# Warmup Iteration   6: 6058.382 ops/s
# Warmup Iteration   7: 6058.218 ops/s
# Warmup Iteration   8: 6066.250 ops/s
Iteration   1: 6056.237 ops/s
Iteration   2: 6044.447 ops/s
Iteration   3: 6053.954 ops/s
Iteration   4: 6058.122 ops/s
Iteration   5: 6050.666 ops/s
Iteration   6: 6055.336 ops/s
Iteration   7: 6066.296 ops/s
Iteration   8: 6056.168 ops/s
Iteration   9: 6065.082 ops/s
Iteration  10: 6053.087 ops/s


Result "com.meylism.databind.Deserialization.dsljson_reflection":
  5599.525 ±(99.9%) 406.679 ops/s [Average]
  (min, avg, max) = (5129.338, 5599.525, 6066.296), stdev = 468.333
  CI (99.9%): [5192.845, 6006.204] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.gson

# Run progress: 40.00% complete, ETA 00:15:05
# Fork: 1 of 2
# Warmup Iteration   1: 2253.564 ops/s
# Warmup Iteration   2: 2288.647 ops/s
# Warmup Iteration   3: 2288.268 ops/s
# Warmup Iteration   4: 2281.639 ops/s
# Warmup Iteration   5: 2286.137 ops/s
# Warmup Iteration   6: 2286.847 ops/s
# Warmup Iteration   7: 2288.433 ops/s
# Warmup Iteration   8: 2291.481 ops/s
Iteration   1: 2289.454 ops/s
Iteration   2: 2282.811 ops/s
Iteration   3: 2291.406 ops/s
Iteration   4: 2273.841 ops/s
Iteration   5: 2279.908 ops/s
Iteration   6: 2292.970 ops/s
Iteration   7: 2286.928 ops/s
Iteration   8: 2292.225 ops/s
Iteration   9: 2290.834 ops/s
Iteration  10: 2292.388 ops/s

# Run progress: 50.00% complete, ETA 00:12:34
# Fork: 2 of 2
# Warmup Iteration   1: 2007.514 ops/s
# Warmup Iteration   2: 2039.868 ops/s
# Warmup Iteration   3: 2040.636 ops/s
# Warmup Iteration   4: 2035.618 ops/s
# Warmup Iteration   5: 2042.752 ops/s
# Warmup Iteration   6: 2041.161 ops/s
# Warmup Iteration   7: 2042.111 ops/s
# Warmup Iteration   8: 2040.522 ops/s
Iteration   1: 2039.544 ops/s
Iteration   2: 2038.806 ops/s
Iteration   3: 2039.197 ops/s
Iteration   4: 2040.649 ops/s
Iteration   5: 2039.033 ops/s
Iteration   6: 2036.499 ops/s
Iteration   7: 2038.810 ops/s
Iteration   8: 2042.015 ops/s
Iteration   9: 2037.587 ops/s
Iteration  10: 2041.891 ops/s


Result "com.meylism.databind.Deserialization.gson":
  2163.340 ±(99.9%) 110.489 ops/s [Average]
  (min, avg, max) = (2036.499, 2163.340, 2292.970), stdev = 127.239
  CI (99.9%): [2052.851, 2273.829] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.jackson

# Run progress: 60.00% complete, ETA 00:10:03
# Fork: 1 of 2
# Warmup Iteration   1: 4466.068 ops/s
# Warmup Iteration   2: 4543.519 ops/s
# Warmup Iteration   3: 4550.785 ops/s
# Warmup Iteration   4: 4548.844 ops/s
# Warmup Iteration   5: 4552.391 ops/s
# Warmup Iteration   6: 4551.902 ops/s
# Warmup Iteration   7: 4552.319 ops/s
# Warmup Iteration   8: 4549.526 ops/s
Iteration   1: 4542.704 ops/s
Iteration   2: 4548.597 ops/s
Iteration   3: 4539.861 ops/s
Iteration   4: 4542.102 ops/s
Iteration   5: 4547.894 ops/s
Iteration   6: 4548.264 ops/s
Iteration   7: 4464.570 ops/s
Iteration   8: 4545.560 ops/s
Iteration   9: 4549.174 ops/s
Iteration  10: 4548.467 ops/s

# Run progress: 70.00% complete, ETA 00:07:32
# Fork: 2 of 2
# Warmup Iteration   1: 4326.816 ops/s
# Warmup Iteration   2: 4407.324 ops/s
# Warmup Iteration   3: 4413.859 ops/s
# Warmup Iteration   4: 4421.544 ops/s
# Warmup Iteration   5: 4418.830 ops/s
# Warmup Iteration   6: 4427.192 ops/s
# Warmup Iteration   7: 4426.137 ops/s
# Warmup Iteration   8: 4421.889 ops/s
Iteration   1: 4418.849 ops/s
Iteration   2: 4420.048 ops/s
Iteration   3: 4421.415 ops/s
Iteration   4: 4424.115 ops/s
Iteration   5: 4410.260 ops/s
Iteration   6: 4426.648 ops/s
Iteration   7: 4422.825 ops/s
Iteration   8: 4416.595 ops/s
Iteration   9: 4413.341 ops/s
Iteration  10: 4429.463 ops/s


Result "com.meylism.databind.Deserialization.jackson":
  4479.038 ±(99.9%) 54.638 ops/s [Average]
  (min, avg, max) = (4410.260, 4479.038, 4549.174), stdev = 62.921
  CI (99.9%): [4424.399, 4533.676] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:05:01
# Fork: 1 of 2
# Warmup Iteration   1: 4300.213 ops/s
# Warmup Iteration   2: 4603.097 ops/s
# Warmup Iteration   3: 4637.260 ops/s
# Warmup Iteration   4: 4637.739 ops/s
# Warmup Iteration   5: 4627.693 ops/s
# Warmup Iteration   6: 4634.332 ops/s
# Warmup Iteration   7: 4634.412 ops/s
# Warmup Iteration   8: 4632.700 ops/s
Iteration   1: 4630.656 ops/s
Iteration   2: 4631.245 ops/s
Iteration   3: 4635.416 ops/s
Iteration   4: 4635.387 ops/s
Iteration   5: 4632.894 ops/s
Iteration   6: 4625.219 ops/s
Iteration   7: 4626.133 ops/s
Iteration   8: 4630.680 ops/s
Iteration   9: 4629.405 ops/s
Iteration  10: 4635.251 ops/s

# Run progress: 90.00% complete, ETA 00:02:30
# Fork: 2 of 2
# Warmup Iteration   1: 4592.716 ops/s
# Warmup Iteration   2: 4673.162 ops/s
# Warmup Iteration   3: 4685.938 ops/s
# Warmup Iteration   4: 4687.630 ops/s
# Warmup Iteration   5: 4687.573 ops/s
# Warmup Iteration   6: 4688.996 ops/s
# Warmup Iteration   7: 4691.795 ops/s
# Warmup Iteration   8: 4691.414 ops/s
Iteration   1: 4679.448 ops/s
Iteration   2: 4682.619 ops/s
Iteration   3: 4688.257 ops/s
Iteration   4: 4666.132 ops/s
Iteration   5: 4675.708 ops/s
Iteration   6: 4638.985 ops/s
Iteration   7: 4684.987 ops/s
Iteration   8: 4667.507 ops/s
Iteration   9: 4669.273 ops/s
Iteration  10: 4678.234 ops/s


Result "com.meylism.databind.Deserialization.jackson_afterburner":
  4652.172 ±(99.9%) 20.593 ops/s [Average]
  (min, avg, max) = (4625.219, 4652.172, 4688.257), stdev = 23.715
  CI (99.9%): [4631.579, 4672.765] (assumes normal distribution)


# Run complete. Total time: 00:25:08

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                             Mode  Cnt     Score     Error  Units
Deserialization.dsljson              thrpt   20  4349.732 ± 917.277  ops/s
Deserialization.dsljson_reflection   thrpt   20  5599.525 ± 406.679  ops/s
Deserialization.gson                 thrpt   20  2163.340 ± 110.489  ops/s
Deserialization.jackson              thrpt   20  4479.038 ±  54.638  ops/s
Deserialization.jackson_afterburner  thrpt   20  4652.172 ±  20.593  ops/s
