# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 823356.682 ops/s
# Warmup Iteration   2: 836811.992 ops/s
# Warmup Iteration   3: 838107.477 ops/s
# Warmup Iteration   4: 837922.431 ops/s
# Warmup Iteration   5: 837489.089 ops/s
# Warmup Iteration   6: 838081.381 ops/s
# Warmup Iteration   7: 838611.258 ops/s
# Warmup Iteration   8: 837773.295 ops/s
# Benchmark: com.meylism.databind.Deserialization.dsljson_reflection

# Run progress: 20.00% complete, ETA 00:20:06
# Fork: 1 of 2
# Warmup Iteration   1: 754620.898 ops/s
# Warmup Iteration   2: 756607.042 ops/s
# Warmup Iteration   3: 756343.655 ops/s
# Warmup Iteration   4: 757420.575 ops/s
# Warmup Iteration   5: 763475.693 ops/s
# Warmup Iteration   6: 763205.302 ops/s
# Warmup Iteration   7: 764001.469 ops/s
# Warmup Iteration   8: 763340.538 ops/s
Iteration   1: 761761.121 ops/s
Iteration   2: 764522.381 ops/s
Iteration   3: 763712.784 ops/s
Iteration   4: 761382.258 ops/s
Iteration   5: 763745.335 ops/s
Iteration   6: 764088.933 ops/s
Iteration   7: 763418.847 ops/s
Iteration   8: 764198.889 ops/s
Iteration   9: 761434.062 ops/s
Iteration  10: 762269.321 ops/s

# Run progress: 30.00% complete, ETA 00:17:36
# Fork: 2 of 2
# Warmup Iteration   1: 700927.095 ops/s
# Warmup Iteration   2: 716074.665 ops/s
# Warmup Iteration   3: 716722.058 ops/s
# Warmup Iteration   4: 717320.982 ops/s
# Warmup Iteration   5: 717298.288 ops/s
# Warmup Iteration   6: 716870.194 ops/s
# Warmup Iteration   7: 715934.288 ops/s
# Warmup Iteration   8: 716935.543 ops/s
Iteration   1: 716928.355 ops/s
Iteration   2: 713603.596 ops/s
Iteration   3: 716998.255 ops/s
Iteration   4: 716553.759 ops/s
Iteration   5: 716768.921 ops/s
Iteration   6: 715634.594 ops/s
Iteration   7: 716650.602 ops/s
Iteration   8: 715654.487 ops/s
Iteration   9: 717292.468 ops/s
Iteration  10: 716886.382 ops/s


Result "com.meylism.databind.Deserialization.dsljson_reflection":
  739675.267 ±(99.9%) 20850.797 ops/s [Average]
  (min, avg, max) = (713603.596, 739675.267, 764522.381), stdev = 24011.809
  CI (99.9%): [718824.470, 760526.065] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.gson

# Run progress: 40.00% complete, ETA 00:15:05
# Fork: 1 of 2
# Warmup Iteration   1: 547434.069 ops/s
# Warmup Iteration   2: 559440.621 ops/s
# Warmup Iteration   3: 562491.741 ops/s
# Warmup Iteration   4: 562939.090 ops/s
# Warmup Iteration   5: 562136.954 ops/s
# Warmup Iteration   6: 562746.268 ops/s
# Warmup Iteration   7: 562103.637 ops/s
# Warmup Iteration   8: 561894.329 ops/s
Iteration   1: 560729.065 ops/s
Iteration   2: 560510.520 ops/s
Iteration   3: 560677.834 ops/s
Iteration   4: 561523.457 ops/s
Iteration   5: 562205.529 ops/s
Iteration   6: 561434.046 ops/s
Iteration   7: 558128.085 ops/s
Iteration   8: 561282.341 ops/s
Iteration   9: 562775.779 ops/s
Iteration  10: 559744.911 ops/s

# Run progress: 50.00% complete, ETA 00:12:34
# Fork: 2 of 2
# Warmup Iteration   1: 469177.782 ops/s
# Warmup Iteration   2: 481240.752 ops/s
# Warmup Iteration   3: 483947.000 ops/s
# Warmup Iteration   4: 484244.126 ops/s
# Warmup Iteration   5: 483894.649 ops/s
# Warmup Iteration   6: 483053.454 ops/s
# Warmup Iteration   7: 484930.434 ops/s
# Warmup Iteration   8: 484398.915 ops/s
Iteration   1: 484816.271 ops/s
Iteration   2: 482612.470 ops/s
Iteration   3: 482572.070 ops/s
Iteration   4: 485918.952 ops/s
Iteration   5: 482887.347 ops/s
Iteration   6: 485396.377 ops/s
Iteration   7: 482826.568 ops/s
Iteration   8: 485725.387 ops/s
Iteration   9: 483066.835 ops/s
Iteration  10: 484536.180 ops/s


Result "com.meylism.databind.Deserialization.gson":
  522468.501 ±(99.9%) 34258.915 ops/s [Average]
  (min, avg, max) = (482572.070, 522468.501, 562775.779), stdev = 39452.617
  CI (99.9%): [488209.586, 556727.416] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.jackson

# Run progress: 60.00% complete, ETA 00:10:03
# Fork: 1 of 2
# Warmup Iteration   1: 503850.122 ops/s
# Warmup Iteration   2: 515722.607 ops/s
# Warmup Iteration   3: 517488.368 ops/s
# Warmup Iteration   4: 517239.879 ops/s
# Warmup Iteration   5: 517362.535 ops/s
# Warmup Iteration   6: 517744.663 ops/s
# Warmup Iteration   7: 517714.911 ops/s
# Warmup Iteration   8: 517168.186 ops/s
Iteration   1: 516900.762 ops/s
Iteration   2: 516342.981 ops/s
Iteration   3: 516092.512 ops/s
Iteration   4: 517265.865 ops/s
Iteration   5: 515692.558 ops/s
Iteration   6: 516385.820 ops/s
Iteration   7: 509264.583 ops/s
Iteration   8: 518025.091 ops/s
Iteration   9: 516437.373 ops/s
Iteration  10: 516890.821 ops/s

# Run progress: 70.00% complete, ETA 00:07:32
# Fork: 2 of 2
# Warmup Iteration   1: 492972.523 ops/s
# Warmup Iteration   2: 502828.976 ops/s
# Warmup Iteration   3: 504643.224 ops/s
# Warmup Iteration   4: 503851.652 ops/s
# Warmup Iteration   5: 503813.310 ops/s
# Warmup Iteration   6: 504651.248 ops/s
# Warmup Iteration   7: 504151.530 ops/s
# Warmup Iteration   8: 504219.709 ops/s
Iteration   1: 503874.070 ops/s
Iteration   2: 502496.635 ops/s
Iteration   3: 503699.881 ops/s
Iteration   4: 503840.449 ops/s
Iteration   5: 503962.524 ops/s
Iteration   6: 502273.801 ops/s
Iteration   7: 504630.779 ops/s
Iteration   8: 504189.529 ops/s
Iteration   9: 503213.231 ops/s
Iteration  10: 504036.283 ops/s


Result "com.meylism.databind.Deserialization.jackson":
  509775.777 ±(99.9%) 5689.416 ops/s [Average]
  (min, avg, max) = (502273.801, 509775.777, 518025.091), stdev = 6551.940
  CI (99.9%): [504086.361, 515465.194] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:05:01
# Fork: 1 of 2
# Warmup Iteration   1: 558557.174 ops/s
# Warmup Iteration   2: 570312.642 ops/s
# Warmup Iteration   3: 571745.011 ops/s
# Warmup Iteration   4: 571803.684 ops/s
# Warmup Iteration   5: 570687.403 ops/s
# Warmup Iteration   6: 570655.564 ops/s
# Warmup Iteration   7: 571084.289 ops/s
# Warmup Iteration   8: 570068.980 ops/s
Iteration   1: 571287.800 ops/s
Iteration   2: 573061.795 ops/s
Iteration   3: 569232.050 ops/s
Iteration   4: 569351.776 ops/s
Iteration   5: 569369.434 ops/s
Iteration   6: 569237.538 ops/s
Iteration   7: 569852.654 ops/s
Iteration   8: 568896.055 ops/s
Iteration   9: 569453.265 ops/s
Iteration  10: 570793.749 ops/s

# Run progress: 90.00% complete, ETA 00:02:30
# Fork: 2 of 2
# Warmup Iteration   1: 541695.391 ops/s
# Warmup Iteration   2: 556327.723 ops/s
# Warmup Iteration   3: 556858.887 ops/s
# Warmup Iteration   4: 557177.339 ops/s
# Warmup Iteration   5: 556793.112 ops/s
# Warmup Iteration   6: 557116.356 ops/s
# Warmup Iteration   7: 556848.605 ops/s
# Warmup Iteration   8: 556940.200 ops/s
Iteration   1: 556869.281 ops/s
Iteration   2: 556294.827 ops/s
Iteration   3: 554953.661 ops/s
Iteration   4: 557087.819 ops/s
Iteration   5: 556417.169 ops/s
Iteration   6: 556357.713 ops/s
Iteration   7: 555709.234 ops/s
Iteration   8: 555886.628 ops/s
Iteration   9: 556211.095 ops/s
Iteration  10: 556002.165 ops/s


Result "com.meylism.databind.Deserialization.jackson_afterburner":
  563116.285 ±(99.9%) 6239.381 ops/s [Average]
  (min, avg, max) = (554953.661, 563116.285, 573061.795), stdev = 7185.281
  CI (99.9%): [556876.904, 569355.667] (assumes normal distribution)


# Run complete. Total time: 00:25:08

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                             Mode  Cnt       Score       Error  Units
Deserialization.dsljson              thrpt   20  759705.190 ± 69019.559  ops/s
Deserialization.dsljson_reflection   thrpt   20  739675.267 ± 20850.797  ops/s
Deserialization.gson                 thrpt   20  522468.501 ± 34258.915  ops/s
Deserialization.jackson              thrpt   20  509775.777 ±  5689.416  ops/s
Deserialization.jackson_afterburner  thrpt   20  563116.285 ±  6239.381  ops/s
