# JMH version: 1.34
# VM version: JDK 17.0.2, OpenJDK 64-Bit Server VM, 17.0.2+8-86
# VM invoker: /root/jdk-17.0.2/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 5 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.dsljson

# Run progress: 0.00% complete, ETA 00:09:10
# Fork: 1 of 2
# Warmup Iteration   1: 113.658 ops/s
# Warmup Iteration   2: 111.735 ops/s
# Warmup Iteration   3: 110.002 ops/s
# Warmup Iteration   4: 111.151 ops/s
# Warmup Iteration   5: 112.182 ops/s
Iteration   5: 86.652 ops/s
Iteration   6: 86.096 ops/s
Iteration   7: 85.063 ops/s
Iteration   8: 86.302 ops/s
Iteration   9: 87.047 ops/s
Iteration  10: 87.006 ops/s


Result "com.meylism.databind.Serialization.dsljson_reflection":
  96.352 ?(99.9%) 8.903 ops/s [Average]
  (min, avg, max) = (85.063, 96.352, 106.912), stdev = 10.253
  CI (99.9%): [87.449, 105.255] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 17.0.2, OpenJDK 64-Bit Server VM, 17.0.2+8-86
# VM invoker: /root/jdk-17.0.2/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 5 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.gson

# Run progress: 40.00% complete, ETA 00:05:41
# Fork: 1 of 2
# Warmup Iteration   1: 22.513 ops/s
# Warmup Iteration   2: 23.425 ops/s
# Warmup Iteration   3: 23.179 ops/s
# Warmup Iteration   4: 23.647 ops/s
# Warmup Iteration   5: 23.323 ops/s
Iteration   1: 23.263 ops/s
Iteration   2: 23.269 ops/s
Iteration   3: 23.520 ops/s
Iteration   4: 23.054 ops/s
Iteration   5: 23.137 ops/s
Iteration   6: 22.829 ops/s
Iteration   7: 23.398 ops/s
Iteration   8: 23.417 ops/s
Iteration   9: 23.188 ops/s
Iteration  10: 23.352 ops/s

# Run progress: 50.00% complete, ETA 00:04:47
# Fork: 2 of 2
# Warmup Iteration   1: 21.555 ops/s
# Warmup Iteration   2: 22.471 ops/s
# Warmup Iteration   3: 22.522 ops/s
# Warmup Iteration   4: 22.643 ops/s
# Warmup Iteration   5: 22.524 ops/s
Iteration   1: 22.407 ops/s
Iteration   2: 22.174 ops/s
Iteration   3: 22.545 ops/s
Iteration   4: 22.520 ops/s
Iteration   5: 22.375 ops/s
Iteration   6: 22.446 ops/s
Iteration   7: 21.841 ops/s
Iteration   8: 22.348 ops/s
Iteration   9: 22.354 ops/s
Iteration  10: 22.229 ops/s


Result "com.meylism.databind.Serialization.gson":
  22.783 ?(99.9%) 0.444 ops/s [Average]
  (min, avg, max) = (21.841, 22.783, 23.520), stdev = 0.511
  CI (99.9%): [22.340, 23.227] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 17.0.2, OpenJDK 64-Bit Server VM, 17.0.2+8-86
# VM invoker: /root/jdk-17.0.2/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 5 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson

# Run progress: 60.00% complete, ETA 00:03:51
# Fork: 1 of 2
# Warmup Iteration   1: 76.566 ops/s
# Warmup Iteration   2: 78.698 ops/s
# Warmup Iteration   3: 78.951 ops/s
# Warmup Iteration   4: 76.076 ops/s
# Warmup Iteration   5: 78.707 ops/s
Iteration   1: 80.380 ops/s
Iteration   2: 77.218 ops/s
Iteration   3: 75.807 ops/s
Iteration   4: 79.027 ops/s
Iteration   5: 79.610 ops/s
Iteration   6: 79.713 ops/s
Iteration   7: 79.379 ops/s
Iteration   8: 79.450 ops/s
Iteration   9: 78.526 ops/s
Iteration  10: 79.433 ops/s

# Run progress: 70.00% complete, ETA 00:02:53
# Fork: 2 of 2
# Warmup Iteration   1: 74.237 ops/s
# Warmup Iteration   2: 72.813 ops/s
# Warmup Iteration   3: 74.538 ops/s
# Warmup Iteration   4: 76.508 ops/s
# Warmup Iteration   5: 75.560 ops/s
Iteration   1: 76.374 ops/s
Iteration   2: 76.607 ops/s
Iteration   3: 76.449 ops/s
Iteration   4: 75.204 ops/s
Iteration   5: 76.229 ops/s
Iteration   6: 75.503 ops/s
Iteration   7: 75.397 ops/s
Iteration   8: 76.263 ops/s
Iteration   9: 76.366 ops/s
Iteration  10: 75.363 ops/s


Result "com.meylism.databind.Serialization.jackson":
  77.415 ?(99.9%) 1.553 ops/s [Average]
  (min, avg, max) = (75.204, 77.415, 80.380), stdev = 1.788
  CI (99.9%): [75.862, 78.968] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 17.0.2, OpenJDK 64-Bit Server VM, 17.0.2+8-86
# VM invoker: /root/jdk-17.0.2/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 5 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Serialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:01:55
# Fork: 1 of 2
# Warmup Iteration   1: 73.819 ops/s
# Warmup Iteration   2: 72.399 ops/s
# Warmup Iteration   3: 74.893 ops/s
# Warmup Iteration   4: 74.419 ops/s
# Warmup Iteration   5: 75.899 ops/s
Iteration   1: 74.420 ops/s
Iteration   2: 75.960 ops/s
Iteration   3: 74.352 ops/s
Iteration   4: 73.201 ops/s
Iteration   5: 73.378 ops/s
Iteration   6: 76.251 ops/s
Iteration   7: 75.590 ops/s
Iteration   8: 74.533 ops/s
Iteration   9: 74.422 ops/s
Iteration  10: 75.630 ops/s

# Run progress: 90.00% complete, ETA 00:00:57
# Fork: 2 of 2
# Warmup Iteration   1: 76.869 ops/s
# Warmup Iteration   2: 79.006 ops/s
# Warmup Iteration   3: 79.002 ops/s
# Warmup Iteration   4: 79.073 ops/s
# Warmup Iteration   5: 79.483 ops/s
Iteration   1: 78.213 ops/s
Iteration   2: 79.425 ops/s
Iteration   3: 78.959 ops/s
Iteration   4: 80.246 ops/s
Iteration   5: 77.995 ops/s
Iteration   6: 77.783 ops/s
Iteration   7: 79.366 ops/s
Iteration   8: 79.606 ops/s
Iteration   9: 79.236 ops/s
Iteration  10: 78.900 ops/s


Result "com.meylism.databind.Serialization.jackson_afterburner":
  76.873 ?(99.9%) 2.026 ops/s [Average]
  (min, avg, max) = (73.201, 76.873, 80.246), stdev = 2.334
  CI (99.9%): [74.847, 78.900] (assumes normal distribution)


# Run complete. Total time: 00:09:34

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

NOTE: Current JVM experimentally supports Compiler Blackholes, and they are in use. Please exercise
extra caution when trusting the results, look into the generated code to check the benchmark still
works, and factor in a small probability of new VM bugs. Additionally, while comparisons between
different JVMs are already problematic, the performance difference caused by different Blackhole
modes can be very significant. Please make sure you use the consistent Blackhole mode for comparisons.

Benchmark                           Mode  Cnt    Score   Error  Units
Serialization.dsljson              thrpt   20  109.122 ? 3.003  ops/s
Serialization.dsljson_reflection   thrpt   20   96.352 ? 8.903  ops/s
Serialization.gson                 thrpt   20   22.783 ? 0.444  ops/s
Serialization.jackson              thrpt   20   77.415 ? 1.553  ops/s
Serialization.jackson_afterburner  thrpt   20   76.873 ? 2.026  ops/s
