# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 147.931 ops/s
# Warmup Iteration   2: 152.274 ops/s
# Warmup Iteration   3: 150.920 ops/s
# Warmup Iteration   4: 151.236 ops/s
# Warmup Iteration   5: 151.302 ops/s
# Warmup Iteration   6: 151.563 ops/s
# Warmup Iteration   7: 151.648 ops/s
# Warmup Iteration   8: 151.752 ops/s
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson_reflection

# Run progress: 20.00% complete, ETA 00:20:18
# Fork: 1 of 2
# Warmup Iteration   1: 120.479 ops/s
# Warmup Iteration   2: 122.674 ops/s
# Warmup Iteration   3: 122.066 ops/s
# Warmup Iteration   4: 122.952 ops/s
# Warmup Iteration   5: 122.717 ops/s
# Warmup Iteration   6: 123.309 ops/s
# Warmup Iteration   7: 122.528 ops/s
# Warmup Iteration   8: 122.943 ops/s
Iteration   1: 123.019 ops/s
Iteration   2: 122.405 ops/s
Iteration   3: 122.278 ops/s
Iteration   4: 122.616 ops/s
Iteration   5: 122.458 ops/s
Iteration   6: 122.198 ops/s
Iteration   7: 122.434 ops/s
Iteration   8: 122.076 ops/s
Iteration   9: 122.604 ops/s
Iteration  10: 122.903 ops/s

# Run progress: 30.00% complete, ETA 00:17:46
# Fork: 2 of 2
# Warmup Iteration   1: 116.516 ops/s
# Warmup Iteration   2: 119.616 ops/s
# Warmup Iteration   3: 119.563 ops/s
# Warmup Iteration   4: 119.561 ops/s
# Warmup Iteration   5: 119.853 ops/s
# Warmup Iteration   6: 119.896 ops/s
# Warmup Iteration   7: 119.599 ops/s
# Warmup Iteration   8: 119.747 ops/s
Iteration   1: 119.470 ops/s
Iteration   2: 119.648 ops/s
Iteration   3: 120.352 ops/s
Iteration   4: 120.380 ops/s
Iteration   5: 119.540 ops/s
Iteration   6: 119.701 ops/s
Iteration   7: 119.703 ops/s
Iteration   8: 120.198 ops/s
Iteration   9: 119.714 ops/s
Iteration  10: 120.207 ops/s


Result "com.meylism.databind.Deserialization.dsljson_reflection":
  121.195 ±(99.9%) 1.194 ops/s [Average]
  (min, avg, max) = (119.470, 121.195, 123.019), stdev = 1.375
  CI (99.9%): [120.001, 122.389] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.gson

# Run progress: 40.00% complete, ETA 00:15:14
# Fork: 1 of 2
# Warmup Iteration   1: 90.787 ops/s
# Warmup Iteration   2: 92.672 ops/s
# Warmup Iteration   3: 92.781 ops/s
# Warmup Iteration   4: 93.118 ops/s
# Warmup Iteration   5: 92.688 ops/s
# Warmup Iteration   6: 92.688 ops/s
# Warmup Iteration   7: 92.114 ops/s
# Warmup Iteration   8: 92.536 ops/s
Iteration   1: 91.432 ops/s
Iteration   2: 92.861 ops/s
Iteration   3: 93.450 ops/s
Iteration   4: 91.935 ops/s
Iteration   5: 92.452 ops/s
Iteration   6: 92.337 ops/s
Iteration   7: 91.930 ops/s
Iteration   8: 92.632 ops/s
Iteration   9: 92.783 ops/s
Iteration  10: 91.690 ops/s

# Run progress: 50.00% complete, ETA 00:12:42
# Fork: 2 of 2
# Warmup Iteration   1: 92.819 ops/s
# Warmup Iteration   2: 94.845 ops/s
# Warmup Iteration   3: 95.447 ops/s
# Warmup Iteration   4: 94.680 ops/s
# Warmup Iteration   5: 94.009 ops/s
# Warmup Iteration   6: 94.440 ops/s
# Warmup Iteration   7: 94.392 ops/s
# Warmup Iteration   8: 94.285 ops/s
Iteration   1: 94.619 ops/s
Iteration   2: 93.903 ops/s
Iteration   3: 94.227 ops/s
Iteration   4: 94.392 ops/s
Iteration   5: 94.838 ops/s
Iteration   6: 93.090 ops/s
Iteration   7: 94.429 ops/s
Iteration   8: 95.173 ops/s
Iteration   9: 93.858 ops/s
Iteration  10: 94.385 ops/s


Result "com.meylism.databind.Deserialization.gson":
  93.321 ±(99.9%) 1.001 ops/s [Average]
  (min, avg, max) = (91.432, 93.321, 95.173), stdev = 1.152
  CI (99.9%): [92.320, 94.321] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.jackson

# Run progress: 60.00% complete, ETA 00:10:09
# Fork: 1 of 2
# Warmup Iteration   1: 174.255 ops/s
# Warmup Iteration   2: 177.681 ops/s
# Warmup Iteration   3: 177.298 ops/s
# Warmup Iteration   4: 177.948 ops/s
# Warmup Iteration   5: 177.215 ops/s
# Warmup Iteration   6: 177.413 ops/s
# Warmup Iteration   7: 177.755 ops/s
# Warmup Iteration   8: 177.266 ops/s
Iteration   1: 178.153 ops/s
Iteration   2: 177.114 ops/s
Iteration   3: 177.965 ops/s
Iteration   4: 177.398 ops/s
Iteration   5: 177.728 ops/s
Iteration   6: 176.919 ops/s
Iteration   7: 175.175 ops/s
Iteration   8: 177.965 ops/s
Iteration   9: 177.318 ops/s
Iteration  10: 176.654 ops/s

# Run progress: 70.00% complete, ETA 00:07:37
# Fork: 2 of 2
# Warmup Iteration   1: 178.067 ops/s
# Warmup Iteration   2: 181.645 ops/s
# Warmup Iteration   3: 178.185 ops/s
# Warmup Iteration   4: 178.564 ops/s
# Warmup Iteration   5: 179.185 ops/s
# Warmup Iteration   6: 178.236 ops/s
# Warmup Iteration   7: 178.620 ops/s
# Warmup Iteration   8: 177.934 ops/s
Iteration   1: 178.082 ops/s
Iteration   2: 177.887 ops/s
Iteration   3: 178.422 ops/s
Iteration   4: 178.661 ops/s
Iteration   5: 178.460 ops/s
Iteration   6: 178.005 ops/s
Iteration   7: 175.742 ops/s
Iteration   8: 177.323 ops/s
Iteration   9: 178.996 ops/s
Iteration  10: 178.510 ops/s


Result "com.meylism.databind.Deserialization.jackson":
  177.624 ±(99.9%) 0.833 ops/s [Average]
  (min, avg, max) = (175.175, 177.624, 178.996), stdev = 0.960
  CI (99.9%): [176.791, 178.457] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.jackson_afterburner

# Run progress: 80.00% complete, ETA 00:05:04
# Fork: 1 of 2
# Warmup Iteration   1: 177.571 ops/s
# Warmup Iteration   2: 181.005 ops/s
# Warmup Iteration   3: 178.191 ops/s
# Warmup Iteration   4: 178.497 ops/s
# Warmup Iteration   5: 177.545 ops/s
# Warmup Iteration   6: 178.331 ops/s
# Warmup Iteration   7: 177.843 ops/s
# Warmup Iteration   8: 178.524 ops/s
Iteration   1: 179.009 ops/s
Iteration   2: 177.090 ops/s
Iteration   3: 178.827 ops/s
Iteration   4: 177.630 ops/s
Iteration   5: 178.414 ops/s
Iteration   6: 178.707 ops/s
Iteration   7: 177.909 ops/s
Iteration   8: 178.219 ops/s
Iteration   9: 176.470 ops/s
Iteration  10: 179.287 ops/s

# Run progress: 90.00% complete, ETA 00:02:32
# Fork: 2 of 2
# Warmup Iteration   1: 161.519 ops/s
# Warmup Iteration   2: 164.492 ops/s
# Warmup Iteration   3: 162.901 ops/s
# Warmup Iteration   4: 163.698 ops/s
# Warmup Iteration   5: 159.290 ops/s
# Warmup Iteration   6: 160.519 ops/s
# Warmup Iteration   7: 163.600 ops/s
# Warmup Iteration   8: 163.432 ops/s
Iteration   1: 163.599 ops/s
Iteration   2: 161.737 ops/s
Iteration   3: 162.989 ops/s
Iteration   4: 163.360 ops/s
Iteration   5: 163.130 ops/s
Iteration   6: 163.068 ops/s
Iteration   7: 162.970 ops/s
Iteration   8: 164.663 ops/s
Iteration   9: 162.956 ops/s
Iteration  10: 163.717 ops/s


Result "com.meylism.databind.Deserialization.jackson_afterburner":
  170.687 ±(99.9%) 6.690 ops/s [Average]
  (min, avg, max) = (161.737, 170.687, 179.287), stdev = 7.704
  CI (99.9%): [163.998, 177.377] (assumes normal distribution)


# Run complete. Total time: 00:25:23

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                             Mode  Cnt    Score    Error  Units
Deserialization.dsljson              thrpt   20  137.039 ± 12.970  ops/s
Deserialization.dsljson_reflection   thrpt   20  121.195 ±  1.194  ops/s
Deserialization.gson                 thrpt   20   93.321 ±  1.001  ops/s
Deserialization.jackson              thrpt   20  177.624 ±  0.833  ops/s
Deserialization.jackson_afterburner  thrpt   20  170.687 ±  6.690  ops/s
